link,name,price,sku,short_description,specification,list_of_image_links
https://aquapolis.ru/gidrostaticheskij-klapan-aquaviva-em2833hv-pod-lajner.html,"Гидростатический клапан Aquaviva EM2833HV, под лайнер",5750,27325,"Гидростатический клапан Aquaviva EM2833HV предотвращает попадание грунтовых вод в бассейн. Рекомендуется устанавливать в чашу бассейна с лайнерным покрытием.
Основная часть и желоб изготовлены из ABS пластика, куполообразная крышка из ПВХ. Клапан устойчив к механическому воздействию, ультрафиолету и химическим реагентам.
Комплектуется трубкой для забора воды.","{'Размещение': ['Донное'], 'Тип стенок': ['Лайнер'], 'Подключение': ['2""'], 'Пропускная способность, м³/ч': ['14.4'], 'Материал': ['ABS пластик и ПВХ'], 'Дополнительно': ['Диаметр решетки: 220 мм'], 'Производитель': ['Aquaviva'], 'Страна производства': ['Китай'], 'Гарантия': ['12 месяцев']}","['https://aquapolis.ru/media/catalog/product/cache/4c1784395f9fda31f063dfc1c8d7cbeb/2/7/27324_1.jpg', 'https://aquapolis.ru/media/catalog/product/cache/05af6e29236222ee6dcbce6d0b73330f/s/c/screenshot_12_1_1.jpg']"
https://aquapolis.ru/gidrostaticheskij-klapan-aquaviva-em2510-dlja-bassejna-iz-steklovolokna.html,Гидростатический клапан Aquaviva EM2510 для бассейна из стекловолокна,1360,27327,"Гидростатический клапан Aquaviva EM2510 предотвращает попадание грунтовых вод в бассейн. Рекомендуется устанавливать в поверхности со стекловолоконным покрытием.
Изготовлен из ABS пластика, устойчивого к механическому воздействию, ультрафиолету и химическим реагентам.","{'Тип стенок': ['Стекловолокно'], 'Пропускная способность, м³/ч': ['от 9 до 14.4'], 'Материал': ['ABS пластик'], 'Дополнительно': ['Диаметр: 100 мм'], 'Производитель': ['Aquaviva'], 'Страна производства': ['Китай'], 'Гарантия': ['12 месяцев']}",['https://aquapolis.ru/media/catalog/product/cache/fafd57d2ef98793faa1903ebc967e52c/e/m/em2510.jpg']
https://aquapolis.ru/nerzhavejuschaja-nakladka-na-donnyj-sliv-hayward-3252-3253.html,Нержавеющая накладка на донный слив Hayward 3252/3253,11815,25791,"Декоративная накладка на донный слив Hayward 3252/3253, включает в себя защиту пластика от механических повреждений и придает другой вид закладным элементам с белыми лицевыми частями. 
Материал: сталь 316 маркиЗащита от коррозии","{'Размещение': ['Донное'], 'Материал': ['Нержавеющая сталь AISI 316'], 'Производитель': ['Hayward'], 'Страна производства': ['Китай']}",['https://aquapolis.ru/media/catalog/product/cache/052b6298c93846b4f718573217bf6623/n/e/nerzhavejuschaja-nakladka-na-donnyj-sliv-hayward-3252-3253.jpg']
https://aquapolis.ru/sliv-donnyj-pod-beton-hayward-2-x2-wg1054ave.html,"Слив донный антивихревой Hayward WG1054AVE 2"" под бетон",5793,17946,"Слив донный под бетон Hayward 2""х2"" (WG1054AVE) обладает высокой пропускной способностью. Выполнен из  материалов, устойчивых к влаге, УФ-лучам и давлению воды. Также донный слив стоек к влиянию химии, которая содержится в воде. Специальная антивихревая крышка и рамка.
Материал: ABS пластикПропускная способность: 28,3 м³/чСоединение: 2""Форма: круглая","{'Размещение': ['Донное'], 'Тип стенок': ['Бетон'], 'Подключение': ['2""'], 'Пропускная способность, м³/ч': ['473'], 'Материал': ['ABS пластик'], 'Дополнительно': ['Высокая защита от воздействия ультрафиолета', 'Высокая сопротивляемость химическим и атмосферным воздействиям', 'Для бетонных бассейнов', 'Соединение 2""'], 'Размер': ['219х153 мм'], 'Условия доставки': ['Доставка осуществляется после 100% предоплаты'], 'Производитель': ['Hayward'], 'Страна производства': ['Франция'], 'Гарантия': ['12 месяцев']}","['https://aquapolis.ru/media/catalog/product/cache/88145d3e9c50e331c5427ae7eb0a7772/w/g/wg1054ave.jpg', 'https://aquapolis.ru/media/catalog/product/cache/cf0f911389573c1493265c8a9966661a/w/g/wg1054ave_2.jpg', 'https://aquapolis.ru/media/catalog/product/cache/4c1784395f9fda31f063dfc1c8d7cbeb/d/n/dno-rus-55-414x170.jpg']"
https://aquapolis.ru/donnyj-sliv-lajner-kripsol-srpl-c.html,Донный слив лайнер KRIPSOL SRPL.C,4802,532,"Донный слив KRIPSOL SRPL.C можно использовать в лайнерных бассейнах.
Материал: ABS пластикПропускная способность: 250 л/минБоковое соединение: 2""Нижнее соединение: 1½""","{'Размещение': ['Донное'], 'Тип стенок': ['Лайнер'], 'Подключение': ['1.5"" x 2""'], 'Пропускная способность, м³/ч': ['15'], 'Материал': ['АБС-пластик'], 'Дополнительно': ['Боковое соединение: 2""', 'Нижнее соединение: 1½""'], 'Вес, кг': ['1'], 'Производитель': ['Kripsol'], 'Страна производства': ['Испания'], 'Гарантия': ['12 месяцев']}","['https://aquapolis.ru/media/catalog/product/cache/6120ed5afc6ae1b6ffd24bd4aeda5d71/s/l/slivnik-za-beton_6.jpg', 'https://aquapolis.ru/media/catalog/product/cache/4c1784395f9fda31f063dfc1c8d7cbeb/s/r/srplc20kripsol.jpg', 'https://aquapolis.ru/media/catalog/product/cache/aa8dc852d5c48243c803e997f22b7579/9/9/99.jpg']"
https://aquapolis.ru/sliv-donnyj-pod-beton-fiberpool-yaeh015-srp-c.html,Слив донный под бетон Fiberpool YAEH015 (SRP.C),0,12699,"Слив донный Fiberpool Fiberpool YAEH015 (SRP.C) для бетонных бассейнов. Обладает высокой пропускной способностью. Выполнен из  материалов, устойчивых к влаге, УФ-лучам и давлению воды. Также донный слив стоек к влиянию химии, которая содержится в воде.
Материал: ABS пластикПропускная способность: 15 м³/чСоединение: 2""Форма: круглая","{'Размещение': ['Донное'], 'Тип стенок': ['Бетон'], 'Подключение': ['2""'], 'Пропускная способность, м³/ч': ['250'], 'Материал': ['ABS пластик'], 'Дополнительно': ['Высокая защита от воздействия ультрафиолета', 'Высокая сопротивляемость химическим и атмосферным воздействиям', 'Для бетонных бассейнов', 'Соединение: 2""'], 'Условия доставки': ['Доставка осуществляется после 100% предоплаты'], 'Производитель': ['Fiberpool'], 'Страна производства': ['Испания'], 'Гарантия': ['12 месяцев']}",['https://aquapolis.ru/media/catalog/product/cache/4c1784395f9fda31f063dfc1c8d7cbeb/2/2/2296dd3322746316f7d66e69a8204171.jpg']
https://aquapolis.ru/donnyj-sliv-kripsol-srp-c.html,Донный слив KRIPSOL SRP.C,2424,531,"Донный слив KRIPSOL SRP.C для бассейнов.
Материал: ABS пластикПропускная способность: 13000 л/чБоковое соединение: 2""Нижнее соединение: 1½""","{'Размещение': ['Донное'], 'Тип стенок': ['Бетон'], 'Подключение': ['1.5"" x 2""'], 'Пропускная способность, м³/ч': ['15'], 'Материал': ['АБС-пластик'], 'Дополнительно': ['Боковое соединение: 2""', 'Нижнее соединение: 1½""'], 'Вес, кг': ['0.9'], 'Производитель': ['Kripsol'], 'Страна производства': ['Испания'], 'Гарантия': ['12 месяцев']}",['https://aquapolis.ru/media/catalog/product/cache/6120ed5afc6ae1b6ffd24bd4aeda5d71/s/l/slivnik-za-beton_5.jpg']
https://aquapolis.ru/donnyj-sliv-pod-beton-aquant-24101.html,Донный слив Aquant 24101 под бетон,794,1876,"Донный слив AQUANT 24101 можно использовать в бетонных бассейнах под плитку и мозаику.
Материал: ABS пластикПропускная способность: 150 л/минБоковое соединение: 2""","{'Скачиваемые материалы': ['not available'], 'Размещение': ['Донное'], 'Тип стенок': ['Бетон'], 'Подключение': ['50 мм x 2""'], 'Пропускная способность, м³/ч': ['9'], 'Материал': ['ABS'], 'Дополнительно': ['Экстра защита от воздействия ультрафиолета', 'Высокая сопротивляемость химическим и атмосферным воздействиям', 'Для бетонной чаши плавательного бассейна', 'Круглая крышка', 'Боковое соединение: 2""'], 'Производитель': ['Aquant'], 'Страна производства': ['Китай'], 'Гарантия': ['12 месяцев']}","['https://aquapolis.ru/media/catalog/product/cache/73d197328c82347f779964dbad72b453/a/q/aquant_24101.jpg', 'https://aquapolis.ru/media/catalog/product/cache/fafd57d2ef98793faa1903ebc967e52c/a/q/aquant_24101_plan.jpg', 'https://aquapolis.ru/media/catalog/product/cache/05af6e29236222ee6dcbce6d0b73330f/a/q/aquant_24101_diagram.jpg']"
https://aquapolis.ru/sliv-kommercheskij-beton-fiberpool-355x355-d90.html,Слив коммерческий бетон Fiberpool 355X355 D90,12638,12694,"Слив коммерческий бетон Fiberpool 355X355 D90 для бетонных бассейнов коммерческого типа. Изготовлен из высокопрочного белого пластика, остойчивого к высокому давлению, химическим веществам и ультрафиолету. Размер сливного отверстия - 355X355 ммДиаметр - 90 мм","{'Размещение': ['Донное'], 'Тип стенок': ['Бетон'], 'Подключение': ['90 мм'], 'Материал': ['ABS пластик'], 'Дополнительно': ['Высокая защита от воздействия ультрафиолета', 'Высокая сопротивляемость химическим и атмосферным воздействиям', 'Для бетонных бассейнов'], 'Условия доставки': ['Доставка осуществляется после 100% предоплаты'], 'Производитель': ['Fiberpool'], 'Страна производства': ['Испания'], 'Гарантия': ['12 месяцев']}",['https://aquapolis.ru/media/catalog/product/cache/4c1784395f9fda31f063dfc1c8d7cbeb/2/2/2296dd3322746316f7d66e69a8204171_1.jpg']
https://aquapolis.ru/sliv-kommercheskij-kripsol-spp110-b.html,Слив коммерческий Kripsol SPP110.B,22410,16928,"Слив коммерческий SPP110.B предназначен для общественных бассейнов. Изготовлен из армированного стекловолокном полиэстера. Решетка из ABS-пластика с винтами из нержавейки. Соединение под вклейку.
Размер: 350х350 ммПропускная способность: 40 м³/чРазмещение: донноеТип стенок: под бетонСоединение: 110 мм","{'Размещение': ['Донное'], 'Тип стенок': ['Бетон'], 'Подключение': ['110 мм'], 'Пропускная способность, м³/ч': ['40'], 'Материал': ['АБС-пластик и стеклопластик'], 'Дополнительно': ['Размер решетки: 250х250 мм', 'Соединение: 110 мм'], 'Вес, кг': ['4.2'], 'Размер': ['350х350 мм'], 'Производитель': ['Kripsol'], 'Страна производства': ['Испания'], 'Гарантия': ['12 месяцев']}","['https://aquapolis.ru/media/catalog/product/cache/9f6d0f994889aa649630bb610edd2956/k/r/kripsol_spp.jpg', 'https://aquapolis.ru/media/catalog/product/cache/052b6298c93846b4f718573217bf6623/k/r/kripsol_spp_plan_3.jpg']"
https://aquapolis.ru/sliv-donnyj-kripsol-spp90-b.html,Слив донный Kripsol SPP90.B,21114,6912,"Донный слив KRIPSOL SPP90.B для крупных частных и общественных бассейнов. Модель под бетон. Изготовлен из армированного стекловолокном полиэстера. Решетка из ABS-пластика с винтами из нержавейки. Соединение под вклейку.
Размер: 350х350 ммПропускная способность: 28 м³/чРазмещение: донноеТип стенок: под бетонСоединение: 90 мм","{'Размещение': ['Донное'], 'Тип стенок': ['Бетон'], 'Подключение': ['90 мм'], 'Пропускная способность, м³/ч': ['28'], 'Материал': ['АБС-пластик и стеклопластик'], 'Дополнительно': ['Размер: 350х350 мм', 'Размер решетки: 250х250 мм', 'Соединение: 90 мм'], 'Вес, кг': ['4.3'], 'Размер': ['250х250 мм'], 'Производитель': ['Kripsol'], 'Страна производства': ['Испания'], 'Гарантия': ['12 месяцев']}","['https://aquapolis.ru/media/catalog/product/cache/9f6d0f994889aa649630bb610edd2956/6/9/6912.jpg', 'https://aquapolis.ru/media/catalog/product/cache/052b6298c93846b4f718573217bf6623/k/r/kripsol_spp_plan_2.jpg']"
https://aquapolis.ru/sliv-donnyj-kripsol-spp91-b-pvc-355-c90-pod-lajner.html,Слив донный Kripsol SPP91.B\PVC 355 C90 под лайнер,46040,6913,Слив донный Kripsol SPP91.B\PVC 355 C90 под лайнер,"{'Размещение': ['Донное'], 'Тип стенок': ['Лайнер'], 'Подключение': ['90 мм'], 'Пропускная способность, м³/ч': ['28'], 'Материал': ['АБС-пластик и стеклопластик'], 'Вес, кг': ['5.2'], 'Производитель': ['Kripsol'], 'Страна производства': ['Испания'], 'Гарантия': ['12 месяцев']}",['https://aquapolis.ru/media/catalog/product/cache/9f6d0f994889aa649630bb610edd2956/6/9/6913.jpg']
https://aquapolis.ru/forsunka-donnaja-pod-beton-hayward-2-3318.html,"Форсунка заборная Hayward 3318 2"" под бетон",2332,17958,"Форсунка для забора воды под бетон Hayward 2"" (3318).
Материал: ABS пластикПропускная способность: 10м³/часСоединение: ВР 2"" или под вклейку 63 мм","{'Размещение': ['Донное'], 'Тип стенок': ['Бетон'], 'Подключение': ['2""'], 'Пропускная способность, м³/ч': ['10'], 'Материал': ['АБС-пластик'], 'Дополнительно': ['Материал: ABS пластик', 'Сопротивляемость: химическим и атмосферным воздействиям', 'Пропускная способность: 10м³/час', 'Соединение: ВР 2"" или под вклейку 63 мм', 'Тип установки: под бетон'], 'Вес, кг': ['0.2'], 'Размер': ['135х79 мм'], 'Производитель': ['Hayward'], 'Страна производства': ['Франция'], 'Гарантия': ['12 месяцев']}","['https://aquapolis.ru/media/catalog/product/cache/4c1784395f9fda31f063dfc1c8d7cbeb/h/a/hayward-3318-bottom-inlet_1_1_1.jpg', 'https://aquapolis.ru/media/catalog/product/cache/4c1784395f9fda31f063dfc1c8d7cbeb/t/b/tb20262_2_1_1.jpg']"
https://aquapolis.ru/donnyj-sliv-fitstar-2003020-vr-2.html,"Донный слив Fitstar 2003020 ВР 2"", 168мм, с штифтами и контрфланцем",15855,21361,"Донный слив Донный слив FitStar (2003020) ВР 2"" изготовлен из нержавеющей стали и бронзы. Имеет прямой выход и антивихревую крышку. Применяется для композитных бассейнов. Комплектуется штифтами и контрфланцем.
Материал: Пушечная бронза/Нерж.сталь AISI-316LСоединение: ВР 2""Пропускная способность: 20 куб.м/чРазмеры: диаметр - 168 мм","{'Размещение': ['Донное'], 'Пропускная способность, м³/ч': ['20'], 'Материал': ['Пушечная бронза/Нерж.сталь AISI-316L'], 'Дополнительно': ['Материал: Пушечная бронза/Нерж.сталь AISI-316L', 'Соединение: ВР 2""', 'Пропускная способность: 20 куб.м/ч', 'Размеры: диаметр - 168 мм'], 'Размер': ['диаметр - 168 мм'], 'Условия доставки': ['Доставка осуществляется после 100% предоплаты'], 'Производитель': ['Fitstar'], 'Страна производства': ['Германия'], 'Гарантия': ['12 месяцев']}","['https://aquapolis.ru/media/catalog/product/cache/81e865a9ccbabdfea43559adf694b193/3/5/3560.jpg', 'https://aquapolis.ru/media/catalog/product/cache/4c1784395f9fda31f063dfc1c8d7cbeb/2/0/2003020.jpg']"
https://aquapolis.ru/donnyj-sliv-pod-beton-aquaviva-2-aisi-304-d165-mm.html,"Донный слив под бетон Aquaviva 2'', AISI 304 (D165 мм)",7142,29766,"Донный слив Aquaviva - это идеальный вариант для забора воды с нижних слоев бассейна и полного опустошения чаши. Подходит для установки в частных и общественных бассейнах. Выполнен из нержавеющей стали AISI 304, устойчивой к коррозии, воздействию ультрафиолета и химических реагентов. Устанавливается в бетонное покрытие, в самой нижней точке дна бассейна.
Подключение: 2""
Размеры: диаметр 165 мм, высота 106 мм","{'Размещение': ['Донное'], 'Тип стенок': ['Бетон'], 'Подключение': ['2""'], 'Материал': ['AISI 304'], 'Дополнительно': ['Устойчив к коррозии и УФ-излучению', 'Подходит для забора воды с нижних слоев бассейна и полного опустошения чаши'], 'Размер': ['D165 см, высота 106 мм'], 'Производитель': ['Aquaviva'], 'Страна производства': ['Россия'], 'Гарантия': ['12 месяцев']}","['https://aquapolis.ru/media/catalog/product/cache/0ac6679f30c8ddbfc4a71a3f9e3aa159/_/0/_06.070-02-_.jpg', 'https://aquapolis.ru/media/catalog/product/cache/0ac6679f30c8ddbfc4a71a3f9e3aa159/_/0/_06.100-02-_.jpg']"
https://aquapolis.ru/dozator-kokido-revolution-cd19bu-rev-tabl-25-mm.html,Дозатор Kokido Revolution CD19BU/REV (табл. 25 мм),701,21275,"Дозатор Kokido Revolution CD19BU/REV (табл. 25 мм) для хлорирования бассейнов. Изготовлен из безвредного полимера. Позволяет регулировать интенсивность попадания дезинфицирующих веществ в воду бассейна.
Таблетки в комплект не входят.
Формат таблеток: d25 ммКол-во таблеток: 8","{'Дополнительно': ['Формат таблеток: d25 мм', 'Кол-во таблеток: 8'], 'Вес, кг': ['0.2'], 'Производитель': ['Kokido'], 'Страна производства': ['Китай']}",['https://aquapolis.ru/media/catalog/product/cache/597dc5c0d2686357669d75298d517f74/_/k/_kokido_revolution_cd19bu.jpg']
https://aquapolis.ru/dozator-kokido-revolution-cd20bu-rev-tabl-75-mm.html,Дозатор Kokido Revolution CD20BU/REV (табл. 75 мм),1101,21276,"Дозатор Kokido Revolution CD20BU/REV (табл. 75 мм) для хлорирования бассейнов. Изготовлен из безвредного полимера. Оснащен выдвижным индикатором для контроля растворимости таблеток. Имеет простое в использовании регулировочное кольцо дозировки. 
Таблетки в комплект не входят.
Формат таблеток: d75 ммКол-во таблеток: 5","{'Дополнительно': ['Формат таблеток: d75 мм', 'Кол-во таблеток: 5', 'Индикатор заполненности: всплывает, когда пуст', 'Регулировка дозирования'], 'Вес, кг': ['0.5'], 'Производитель': ['Kokido'], 'Страна производства': ['Китай']}",['https://aquapolis.ru/media/catalog/product/cache/052b6298c93846b4f718573217bf6623/d/o/dozator-kokido-revolution-cd20bu-rev-dlja-tabletok-75-mm-5sht.jpg']
https://aquapolis.ru/dozator-universalnyj-barchemicals-dds-g-granular.html,Дозатор универсальный Barchemicals DDS.G Granular,342934,24507,"Barchemicals DDS.G Granular - запатентованная система разведения SDIC и гипохлорита кальция в гранулах. Обеспечивает максимально безопасную и экономичную обработку воды. Идеальный вариант для обслуживания бассейнов и водоочистительных сооружений объемом до 2000 м3. 
Подключив DDS.G Granular к электрощиту с цифровым таймером можно запрограммировать дозировку по времени в автоматическом режиме. Гарантирует полную безопасность (работа при атмосферном давлении) и требует минимального обслуживания благодаря небольшому количеству электронных частей, а также полному растворению хлорирующих средств.
Позволяет значительно сократить расход применяемой химии. Легкость установки и простота обслуживания.
Материал: полиэтиленВместительность корзины: 25 кгРазмеры: высота - 120 см, диаметр - 50 см","{'Рекомендуемый объем бассейна, м³': ['До 2000'], 'Дополнительно': ['Материал: полиэтилен', 'Для бассейнов и водоочистительных сооружений: до 2000 м3', 'Электромотор: 12 В', 'Соединение с системой Вентури: 1-1/2""', 'Дозировка: от 0 до 180 г', 'Предохранительная блокировка на этапе заполнения', 'Простота установки и использования', 'Возможность автоматической дозации', 'Предотвращает слипание продукта', 'Отсутствие запаха', 'Не требует использования дозирующих насосов и наличия панели электромагнитного клапана', 'Работает при атмосферном давлении', 'Прочная конструкция', 'Безопасная и быстрая загрузка', 'Экономия воды и энергии выше 30%'], 'Комплектация': ['Устройство DDS.G Granular', 'Предохранительный блок управления SCU', 'Система Вентури', 'Инструкция'], 'Размер': ['1200 х 500 мм'], 'Производитель': ['Barchemicals'], 'Страна производства': ['Италия'], 'Гарантия': ['12 месяцев'], 'Условия доставки': ['Доставка осуществляется после 100% предоплаты']}","['https://aquapolis.ru/media/catalog/product/cache/fafd57d2ef98793faa1903ebc967e52c/d/o/dozator-universalnyj-barchemicals-dds-g-granular.jpg', 'https://aquapolis.ru/media/catalog/product/cache/fafd57d2ef98793faa1903ebc967e52c/d/o/dozator-universalnyj-barchemicals-dds-g-granular_1.jpg']"
https://aquapolis.ru/dozator-gipohlorita-kalcija-barchemicals-dds-evolution.html,Дозатор гипохлорита кальция Barchemicals DDS Evolution,167999,24504,"Barchemicals DDS Evolution - запатентованная система разведения и дозировки гипохлорита кальция в таблетках. Обеспечивает наиболее безопасную и экономичную обработку воды в бассейнах объемом до 400 м³. За счет постоянного поддержания таблеток в сухом состоянии, не выделяет резкий и неприятный запах хлора. Позволяет значительно сократить расход применяемой химии. Отличается легкостью установки и простотой обслуживания.
Материал: полиэтилен
Вместительность корзины: 25 кг
Размеры: высота - 90 см, диаметр - 50 см","{'Скачиваемые материалы': ['Инструкция'], 'Рекомендуемый объем бассейна, м³': ['До 400'], 'Монтаж': ['Напольная установка'], 'Дополнительно': ['Материал: полиэтилен', 'Для бассейнов: до 400 м³', 'Панель Pev-Evo с измерителем потока 30/350 л/ч', 'Соединение с системой Вентури: 1""', 'Простота установки и использования', 'Возможность автоматической дозации', 'Полное растворение продукта', 'Отсутствие запаха', 'Повышенная скорость хлорирования', 'Работает при атмосферном давлении', 'Прочная конструкция', 'Безопасная и быстрая загрузка', 'Низкие расходы'], 'Комплектация': ['Устройство DDS Evolution', 'Панель электромагнитного клапана', 'Система Вентури', 'Инструкция'], 'Размер': ['900х500 мм'], 'Производитель': ['Barchemicals'], 'Страна производства': ['Италия'], 'Гарантия': ['12 месяцев'], 'Условия доставки': ['Доставка осуществляется после 100% предоплаты']}","['https://aquapolis.ru/media/catalog/product/cache/88145d3e9c50e331c5427ae7eb0a7772/m/a/main_3.jpg', 'https://aquapolis.ru/media/catalog/product/cache/9f6d0f994889aa649630bb610edd2956/d/o/dozator-gipohlorita-kalcija-barchemicals-dds-evolution_1.jpg']"
https://aquapolis.ru/dozator-universalnyj-barchemicals-dds-multiaction.html,Дозатор универсальный Barchemicals DDS Multiaction,220060,24505,"Barchemicals DDS Multiaction - запатентованная система разведения TCCA, SDIC, брома и кислорода в таблетках весом до 20 г. Обеспечивает максимально безопасную и экономичную обработку воды в бассейнах объемом до 800 м3. 
Подключив DDS Multiaction к электрощиту с цифровым таймером можно запрограммировать дозировку по времени в автоматическом режиме. За счет постоянного поддержания таблеток в сухом состоянии, не выделяет резкий и неприятный запах хлора.
Позволяет значительно сократить расход применяемой химии. Легкость установки и простота обслуживания.
Материал: полиэтиленВместительность корзины: 25 кгРазмеры: высота - 110 см, диаметр - 50 см","{'Рекомендуемый объем бассейна, м³': ['До 800'], 'Дополнительно': ['Материал: полиэтилен', 'Для бассейнов: до 800 м3', 'Панель Pev-1000 с измерителем потока 100/1000 л/ч', 'Соединение с системой Вентури: 1-1/2""', 'Простота установки и использования', 'Возможность автоматической дозации', 'Полное растворение продукта', 'Отсутствие запаха', 'Не требует использования дозирующих насосов', 'Работает при атмосферном давлении', 'Прочная конструкция', 'Безопасная и быстрая загрузка', 'Экономия воды и энергии выше 30%'], 'Комплектация': ['Устройство DDS Multiaction', 'Панель электромагнитного клапана', 'Система Вентури', 'Инструкция'], 'Размер': ['1100 х 500 мм'], 'Производитель': ['Barchemicals'], 'Страна производства': ['Италия'], 'Гарантия': ['12 месяцев'], 'Условия доставки': ['Доставка осуществляется после 100% предоплаты']}","['https://aquapolis.ru/media/catalog/product/cache/fafd57d2ef98793faa1903ebc967e52c/d/o/dozator-universalnyj-barchemicals-dds-multiaction.jpg', 'https://aquapolis.ru/media/catalog/product/cache/4c1784395f9fda31f063dfc1c8d7cbeb/d/o/dozator-universalnyj-barchemicals-dds-multiaction_2.jpg', 'https://aquapolis.ru/media/catalog/product/cache/4c1784395f9fda31f063dfc1c8d7cbeb/d/o/dozator-universalnyj-barchemicals-dds-multiaction_1.jpg']"
https://aquapolis.ru/dozator-gipohlorita-kalcija-barchemicals-dds-3000-eco.html,Дозатор гипохлорита кальция Barchemicals DDS-3000 ECO,441111,24508,"Barchemicals DDS-3000 ECO - запатентованная система разведения и дозировки гипохлорита кальция в таблетках. Обеспечивает безопасную и экономичную обработку воды в бассейнах и водных комплексах и значительно сокращает расход применяемой химии.
Электронный блок управления контролирует 2 бассейна, управляет дозировкой и подготовкой хлорированного раствора. Используя одно устройство и 2 последовательно подключенных блока можно обслуживать до четырех бассейнов одновременно. За счет постоянного поддержания таблеток в сухом состоянии не выделяет резкий и неприятный запах хлора.
Легко устанавливается и прост в обслуживании.
Вместительность корзины: до 50 кгРазмеры: высота - 140 см, диаметр - 110 см","{'Дополнительно': ['Поплавковый датчик уровня', 'Работает при атмосферном давлении', 'Возможность одновременно управлять до 4 бассейнами'], 'Комплектация': ['Устройство DDS -3000 ECO: бак, корзина для продукта, мешалка, ультразвуковой датчик', 'Панель электромагнитного клапана 3000 ECO', 'Электронный блок управления DSC', 'Инструкция'], 'Размер': ['1400 х 1100 мм'], 'Производитель': ['Barchemicals'], 'Страна производства': ['Италия'], 'Гарантия': ['12 месяцев'], 'Условия доставки': ['Доставка осуществляется после 100% предоплаты']}",['https://aquapolis.ru/media/catalog/product/cache/fafd57d2ef98793faa1903ebc967e52c/d/o/dozator_gipohlorita_kalcija_barchemicals_dds-3000_eco.jpg']
https://aquapolis.ru/hlorator-poluavtomat-aquaviva-bajpas.html,Хлоратор-полуавтомат Aquaviva (байпас),7152,22204,"Хлоратор-полуавтомат Aquaviva (байпас) предназначен для дозации хлора или брома, используемого для обработки воды частных и коммерческих бассейнов. Установка включается в линию системы циркуляции бассейна через байпас. Сухой гранулированный препарат засыпается в отсек устройства. Вода, попадая в диффузор создает раствор, который поступает в воду. Модель оснащена регулятором подачи хлорного раствора. 
Загрузка гранул: 2 кгДля бассейнов: до 180 м³Соединение: байпас","{'Рекомендуемый объем бассейна, м³': ['До 180'], 'Дополнительно': ['Корпус: стойкий к УФ и химии', 'Установка: через байпас'], 'Вес, кг': ['3'], 'Размер': ['110x420 мм'], 'Производитель': ['Aquaviva'], 'Страна производства': ['Китай'], 'Гарантия': ['12 месяцев']}","['https://aquapolis.ru/media/catalog/product/cache/fafd57d2ef98793faa1903ebc967e52c/_/-/_-_emaux_.jpg', 'https://aquapolis.ru/media/catalog/product/cache/05af6e29236222ee6dcbce6d0b73330f/h/l/hlorator-poluavtomat-emaux-bajpas_1.jpg']"
https://aquapolis.ru/termodozator-kokido-k619bu-green-2-v-1.html,Дозатор Kokido K619BU (табл. 75 мм) зеленый с термометром,617,12172,"Плавающий дозатор-термометр Kokido K619BU для хлорирования бассейнов. Изготовлен из безвредного полимера. Регулирует интенсивность попадания дезинфицирующих веществ в воду бассейна. Оснащен термометром со шкалой Цельсия и Фаренгейта. Не содержит стекла и ртути. Таблетки в комплект не входят.
Формат таблеток: d75 ммКол-во таблеток: 5","{'Дополнительно': ['Тип термометра: спиртовой', 'Шкала по Цельсию: 0 - 40С', 'Шкала по Фаренгейту: 32 - 104F'], 'Вес, кг': ['0.2'], 'Производитель': ['Kokido'], 'Страна производства': ['Китай'], 'Гарантия': ['12 месяцев']}",['https://aquapolis.ru/media/catalog/product/cache/0ac6679f30c8ddbfc4a71a3f9e3aa159/t/e/termodozator-2-v-1-zelenyiy-kokido_2_1_1_1.jpg']
https://aquapolis.ru/dozator-kokido-classic-k027bu-kruglyj.html,Дозатор Kokido Classic K027BU (табл. 75 мм) синий,435,12219,"Плавающий дозатор Kokido Classic K027BU для хлорирования бассейнов. Изготовлен из безвредного полимера. Регулирует интенсивность попадания дезинфицирующих веществ в воду бассейна. Таблетки в комплект не входят.
Формат таблеток: d75 ммКол-во таблеток: 5","{'Вес, кг': ['0.3'], 'Производитель': ['Kokido'], 'Страна производства': ['Китай'], 'Гарантия': ['12 месяцев']}",['https://aquapolis.ru/media/catalog/product/cache/cf0f911389573c1493265c8a9966661a/_/k/_kokido_classic_k027bu_._75_.jpg']
https://aquapolis.ru/dozator-kokido-classic-k033bu-tabl-38-mm-sinij.html,Дозатор Kokido Classic K033BU (табл. 38 мм) синий,238,16892,"Плавающий дозатор Kokido Classic K033BU для хлорирования бассейнов. Изготовлен из безвредного полимера. Регулирует интенсивность попадания дезинфицирующих веществ в воду бассейна. Таблетки в комплект не входят.
Формат таблеток: d38 ммКол-во таблеток: 8","{'Вес, кг': ['0.3'], 'Производитель': ['Kokido'], 'Страна производства': ['Китай'], 'Гарантия': ['12 месяцев']}",['https://aquapolis.ru/media/catalog/product/cache/05af6e29236222ee6dcbce6d0b73330f/p/l/plavayushhiy-dozator-kruglyiy-bolshoy-classic_2_1_2_1.jpg']
